kind	source	page	tile_or_slot	bounds	verdict	notes
client_capture	hud/energy/darkness/half19/normal	client-042.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0895_vfx011-hud-energy-darkness-half19-normal.png
client_capture	hud/energy/darkness/half20/normal	client-042.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0896_vfx011-hud-energy-darkness-half20-normal.png
client_capture	hud/energy/projection/half1/normal	client-042.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0897_vfx011-hud-energy-projection-half1-normal.png
client_capture	hud/energy/projection/half2/normal	client-042.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0898_vfx011-hud-energy-projection-half2-normal.png
client_capture	hud/energy/projection/half3/normal	client-042.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0899_vfx011-hud-energy-projection-half3-normal.png
client_capture	hud/energy/projection/half4/normal	client-042.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0900_vfx011-hud-energy-projection-half4-normal.png
client_capture	hud/energy/projection/half5/normal	client-042.png	8	768,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0901_vfx011-hud-energy-projection-half5-normal.png
client_capture	hud/energy/projection/half6/normal	client-042.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0902_vfx011-hud-energy-projection-half6-normal.png
client_capture	hud/energy/projection/half7/normal	client-042.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0903_vfx011-hud-energy-projection-half7-normal.png
client_capture	hud/energy/projection/half8/normal	client-042.png	11	256,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0904_vfx011-hud-energy-projection-half8-normal.png
client_capture	hud/energy/projection/half9/normal	client-042.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0905_vfx011-hud-energy-projection-half9-normal.png
client_capture	hud/energy/projection/half10/normal	client-042.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0906_vfx011-hud-energy-projection-half10-normal.png
client_capture	hud/energy/projection/half11/normal	client-042.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0907_vfx011-hud-energy-projection-half11-normal.png
client_capture	hud/energy/projection/half12/normal	client-042.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0908_vfx011-hud-energy-projection-half12-normal.png
client_capture	hud/energy/projection/half13/normal	client-042.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0909_vfx011-hud-energy-projection-half13-normal.png
client_capture	hud/energy/projection/half14/normal	client-042.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0910_vfx011-hud-energy-projection-half14-normal.png
client_capture	hud/energy/projection/half15/normal	client-042.png	18	768,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0911_vfx011-hud-energy-projection-half15-normal.png
client_capture	hud/energy/projection/half16/normal	client-042.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0912_vfx011-hud-energy-projection-half16-normal.png
client_capture	hud/energy/projection/half17/normal	client-043.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0913_vfx011-hud-energy-projection-half17-normal.png
client_capture	hud/energy/projection/half18/normal	client-043.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0914_vfx011-hud-energy-projection-half18-normal.png
client_capture	hud/energy/projection/half19/normal	client-043.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0915_vfx011-hud-energy-projection-half19-normal.png
client_capture	hud/energy/projection/half20/normal	client-043.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0916_vfx011-hud-energy-projection-half20-normal.png
client_capture	hud/combination/slots_cooldowns/normal	client-043.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0917_vfx011-hud-combination-slots_cooldowns-normal.png
client_capture	hud/combination/shadow_active/normal	client-043.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0918_vfx011-hud-combination-shadow_active-normal.png
client_capture	hud/combination/shadow_recall/normal	client-043.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0919_vfx011-hud-combination-shadow_recall-normal.png
client_capture	hud/combination/astral/normal	client-043.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0920_vfx011-hud-combination-astral-normal.png
client_capture	hud/combination/vanilla_low_health/normal	client-043.png	8	768,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0921_vfx011-hud-combination-vanilla_low_health-normal.png
client_capture	hud/combination/vanilla_armor/normal	client-043.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0922_vfx011-hud-combination-vanilla_armor-normal.png
client_capture	hud/combination/vanilla_air/normal	client-043.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0923_vfx011-hud-combination-vanilla_air-normal.png
client_capture	hud/combination/vanilla_mount/normal	client-043.png	11	256,328,256,164	PASS	Fresh retained raw screenshot inspected directly at full resolution with view_image; no visual defect observed; screenshot=0924_vfx011-hud-combination-vanilla_mount-normal.png
client_capture	hud/combination/vanilla_spectator/normal	client-043.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0925_vfx011-hud-combination-vanilla_spectator-normal.png
client_capture	hud/energy/normal/half1/reduced	client-043.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0926_vfx011-hud-energy-normal-half1-reduced.png
client_capture	hud/energy/normal/half2/reduced	client-043.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0927_vfx011-hud-energy-normal-half2-reduced.png
client_capture	hud/energy/normal/half3/reduced	client-043.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0928_vfx011-hud-energy-normal-half3-reduced.png
client_capture	hud/energy/normal/half4/reduced	client-043.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0929_vfx011-hud-energy-normal-half4-reduced.png
client_capture	hud/energy/normal/half5/reduced	client-043.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0930_vfx011-hud-energy-normal-half5-reduced.png
client_capture	hud/energy/normal/half6/reduced	client-043.png	18	768,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0931_vfx011-hud-energy-normal-half6-reduced.png
client_capture	hud/energy/normal/half7/reduced	client-043.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0932_vfx011-hud-energy-normal-half7-reduced.png
client_capture	hud/energy/normal/half8/reduced	client-044.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0933_vfx011-hud-energy-normal-half8-reduced.png
client_capture	hud/energy/normal/half9/reduced	client-044.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0934_vfx011-hud-energy-normal-half9-reduced.png
client_capture	hud/energy/normal/half10/reduced	client-044.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0935_vfx011-hud-energy-normal-half10-reduced.png
client_capture	hud/energy/normal/half11/reduced	client-044.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0936_vfx011-hud-energy-normal-half11-reduced.png
client_capture	hud/energy/normal/half12/reduced	client-044.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0937_vfx011-hud-energy-normal-half12-reduced.png
client_capture	hud/energy/normal/half13/reduced	client-044.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0938_vfx011-hud-energy-normal-half13-reduced.png
client_capture	hud/energy/normal/half14/reduced	client-044.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0939_vfx011-hud-energy-normal-half14-reduced.png
client_capture	hud/energy/normal/half15/reduced	client-044.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0940_vfx011-hud-energy-normal-half15-reduced.png
